3.081669458841881926e-01,1.019331925089373286e-01,6.498677592796665570e-01
3.303201159813913268e-01,1.082371310820932214e-01,6.345961351153401875e-01
3.781582402179645142e-01,1.374452539157545727e-01,6.087320832376639235e-01
-1.570633005249416625e-01,1.453067792862915986e-01,7.490916970961100096e-01
-2.138035701482139950e-01,1.578691563861729652e-01,7.588157062140270526e-01
-8.267690430024410286e-02,1.357045657966225449e-01,7.426971435893703344e-01
-1.089139927768349447e-01,1.317484845128623072e-01,7.440233805037735904e-01
1.903231416756542144e-02,1.182095799722398394e-01,7.521004710362262369e-01
5.092984712144965620e-02,1.121679810664967802e-01,7.553461746621425998e-01
-3.720214179992255982e-02,1.326733786244175262e-01,7.459201783172486611e-01
1.314919962992038838e-01,8.586160384125644807e-02,7.550089321566374467e-01
4.257326407260630940e-01,-2.252767830275198835e-01,6.267429685358520963e-01
4.299957872443334050e-01,-2.170466254443422227e-01,6.336820060877151883e-01
3.551819032590365355e-01,-2.375893153977681471e-01,6.319214989402662797e-01
3.198966643267474042e-01,-2.482569388967897639e-01,6.295561151961663882e-01
3.947013632000671568e-01,-2.287268520291052543e-01,6.294316089132602210e-01
2.442745030611787049e-01,-2.540523585145597063e-01,6.337032278508656358e-01
2.939323566239658847e-01,-2.454348431614791493e-01,6.298230033345305623e-01
1.699953082139519234e-01,-2.580922255440548652e-01,6.452838260133253456e-01
2.036307949823389085e-01,-2.583551013194445023e-01,6.390574113922313781e-01
1.092758594432199637e-01,-2.701273953252905646e-01,6.458901150632784249e-01
9.382658023175560746e-02,-2.467826422803865161e-01,6.578900433978008833e-01
1.344823277750892276e-01,-2.651857593169025251e-01,6.470143171538715876e-01
1.890571733395542825e-02,-2.286419416602215038e-01,6.450498982439414331e-01
6.089278675553566611e-02,-2.468404975993430395e-01,6.487744235226977629e-01
-4.638179374013472189e-02,-2.395859178035961989e-01,6.325598980117727033e-01
-6.710832347718209689e-02,-2.442431076790601563e-01,6.315774600025484409e-01
-6.349232941797290988e-03,-2.322479955631369941e-01,6.378201032940917781e-01
-1.367350653581197450e-01,-2.558857480324146505e-01,6.274038697278784271e-01
-1.036792229732694942e-01,-2.453400783283143927e-01,6.344854403536520637e-01
-1.988740431949423404e-01,-2.569581736054606380e-01,6.310407983974569701e-01
-1.676646052017770894e-01,-2.558528139979646676e-01,6.275663989518017738e-01
-1.992754602328867530e-01,-2.226309015115880141e-01,6.431680664218265564e-01
-2.075090589089194915e-01,-2.132035619362022127e-01,6.457183361303201474e-01
-2.046933166063874265e-01,-2.503599067218113539e-01,6.375854602438710828e-01
4.737413266254514310e-02,3.300698229321726712e-02,7.832901982987470202e-01
1.256255472291039135e-02,1.120635481886725869e-02,7.225836284356869088e-01
-4.412129198885880732e-03,-1.799858430432389397e-02,7.026059311344773350e-01
2.383483248696436838e-02,-6.421403286924483311e-03,7.394922822984792976e-01
4.521312691394927842e-03,-3.783002236511142508e-02,6.534769728600521299e-01
-6.225658997517094333e-03,-5.013999936155376369e-02,6.326693831335138407e-01
-4.479035244145322149e-03,-2.373221715015361166e-02,6.772002514205931467e-01
-7.923254159951344244e-02,-4.630497992550051956e-02,5.923158414556429774e-01
-1.965457824314263413e-01,-4.132643984570686345e-03,6.491507654433952279e-01
-1.874943514717030552e-02,-3.265061523485544848e-02,6.229913597194679520e-01
-1.508961432472553654e-01,-1.369912944096288859e-02,7.264607321122050765e-01
-1.761222274745879723e-01,-2.018735599605376782e-02,6.906311840952691350e-01
-3.070163779444515240e-01,1.045397369663881963e-02,7.116745348808867222e-01
-3.142683255522357721e-01,1.062365839150139352e-01,6.747398577454366553e-01
-2.543736022229011740e-01,1.734300618105696912e-02,7.074199196401974588e-01
-2.707265463582007592e-01,8.596574212530551373e-02,6.878374554592820989e-01
-2.777950799557160622e-01,1.069360878671802434e-01,6.992066787513422366e-01
-1.807953917054421766e-01,1.035234291211303143e-01,6.695347857058947527e-01
-1.733947490014059178e-01,8.933972434124978768e-02,6.525558670428927011e-01
-2.378897378417777764e-01,1.077715657097371854e-01,6.698743161769838972e-01
-1.448496064696799535e-01,7.123526871407483141e-02,5.993268542103434848e-01
-1.677614086290561690e-01,7.379978792448300962e-02,6.182321705615938523e-01
6.687328017030885752e-02,4.154163206350668797e-02,5.626986132170039845e-01
-1.085911363300119808e-01,6.337225355764079804e-02,5.698588144397714883e-01
